,Security Code,Security Id,Security Name,dayHigh,dayLow,52weekHigh,52weekLow
3248,539018,BEEKAY,Beekay Steel Industries Ltd,288.00,276.05,384.95,193.10
2032,531162,EMAMILTD,EMAMI LTD.-$,288.60,272.50,417.70,246.00
543,506414,FERMENTA,Fermenta Biotech Ltd,288.90,267.95,336.66,192.14
1736,526821,DAICHI,DAI-ICHI KARKARIA LTD.-$,289.00,280.00,361.00,170.00
3747,541336,INDOSTAR,Indostar Capital Finance Ltd,289.00,281.15,442.85,166.00
2477,532406,AVANTEL,AVANTEL LTD.,289.45,276.00,340.00,185.05
909,512437,APOLLOFI,APOLLO FINVEST (INDIA) LTD.,289.80,289.80,289.80,34.30
1033,514036,LOYALTEX,LOYAL TEXTILE MILLS LTD.-$,290.00,285.00,469.80,252.00
557,506640,GUJCMDS,GUJCHEM DISTILLERS INDIA LTD.,290.00,290.00,295.00,90.00
2564,532633,ALLSEC,ALLSEC TECHNOLOGIES LTD.,290.00,262.00,340.00,175.00
316,502157,MANGLMCEM,MANGALAM CEMENT LTD.,290.60,280.55,339.90,196.70
2584,532661,RML,RANE (MADRAS) LTD.,292.20,267.80,464.75,200.00
254,500620,GESHIP,GREAT EASTERN SHIPPING CO.LTD.,293.00,280.50,369.35,212.20
3921,590062,ANDHRSUGAR,ANDHRA SUGARS LTD.,293.25,285.00,416.35,257.00
1558,524598,AKSCHEM,AKSHARCHEM (INDIA) LTD.-$,293.50,273.00,365.00,175.05
875,512165,ABANSENT,ABANS ENTERPRISES LTD,293.90,272.50,294.70,27.50
1728,526783,DRAGARWQ,DR.AGARWALS EYE HOSPITAL LTD.-$,294.00,294.00,391.00,244.15
118,500227,JINDALPOLY,JINDAL POLY FILMS LTD.,294.00,266.25,297.05,199.92
709,509488,GRAPHITE,GRAPHITE INDIA LTD.,294.10,275.80,482.40,255.00
3020,534758,CIGNITI,CIGNITI TECHNOLOGIES LTD.,295.40,281.10,399.95,221.20
2801,532983,RPGLIFE,RPG LIFE SCIENCES LTD.,295.85,288.95,351.00,155.00
1384,523127,EIHAHOTELS,EIH ASSOCIATED HOTELS LTD.-$,296.00,294.10,419.00,255.00
119,500228,JSWSTEEL,JSW STEEL LTD.,296.65,288.10,313.40,201.90
3806,542141,TECHNOE,Techno Electric & Engineering Company Ltd,297.25,294.40,320.70,215.10
2340,532054,KDDL,KDDL LTD.-$,297.25,281.00,535.85,275.00
925,512527,SUPER,SUPER SALES INDIA LTD.-$,297.90,290.00,513.00,240.00
3934,590104,JUNIORBEES,NIPPON INDIA ETF JUNIOR BEES,300.00,295.36,304.00,257.54
166,500307,NIRLON,NIRLON LTD.,300.00,295.00,313.00,190.00
395,504176,HIGHENE,HIGH ENERGY BATTERIES (INDIA) LTD.,300.55,293.00,376.00,141.70
3348,539336,GUJGAS,Gujarat Gas Ltd,301.00,296.60,313.45,116.00
2052,531209,NUCLEUS,NUCLEUS SOFTWARE EXPORTS LTD.,301.80,299.40,397.80,276.00
3511,540027,PTIL,Prabhat Technologies (India) Ltd,302.00,289.95,432.60,287.85
2253,531768,POLYMED,POLY MEDICURE LTD.,302.15,295.25,334.70,166.50
1405,523301,TCPLPACK,TCPL PACKAGING LTD.-$,303.00,290.05,467.75,225.00
2841,533121,EXPLEOSOL,Expleo Solutions Ltd,303.00,287.55,530.00,232.85
2216,531642,MARICO,MARICO LTD.,305.20,301.00,403.70,299.30
1208,519183,ADFFOODS,ADF FOODS LTD.-$,307.00,297.20,329.35,205.30
3820,542333,CESCVENTURE,CESC Ventures Ltd,308.05,300.80,657.00,275.10
2532,532523,BIOCON,BIOCON LTD.,309.35,301.65,322.98,211.30
1791,530067,CSLFINANCE,CSL Finance Ltd,309.95,265.05,344.95,202.00
2902,533267,CANTABIL,CANTABIL RETAIL INDIA LTD.,310.00,302.75,349.80,153.00
1952,530813,KRBL,KRBL LTD.,310.85,294.80,391.20,186.80
1447,523628,PODDAR,Poddar Housing and Development Ltd,312.05,312.00,699.60,236.85
3330,539276,KAYA,Kaya Ltd,312.45,302.00,800.50,302.00
3326,539268,SYNGENE,Syngene International Ltd,312.70,305.50,368.10,280.00
3927,590072,SUNDRMBRAK,SUNDARAM BRAKE LININGS LTD.,314.15,299.50,413.70,220.00
104,500201,INDIAGLYCO,INDIA GLYCOLS LTD.,314.20,297.50,325.80,178.95
479,505681,BIMETAL,BIMETAL BEARINGS LTD.-$,315.00,308.80,498.00,290.00
3773,541701,SUPERSHAKT,Supershakti Metaliks Ltd,315.00,314.00,385.00,195.00
400,504258,LAKSELEC,LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD.,315.00,311.50,550.05,285.00
135,500250,LGBBROSLTD,L.G.BALAKRISHNAN & BROS.LTD.,315.55,290.10,443.10,210.00
3317,539235,GPL,Grandeur Products Ltd,317.00,306.95,378.00,188.20
3935,590106,BANKBEES,NIPPON INDIA ETF BANK BEES,320.00,314.10,332.60,270.55
1182,517522,RAJGLOWIR,RAJRATAN GLOBAL WIRE LTD.,320.00,305.00,403.26,244.53
3035,535322,REPCOHOME,REPCO HOME FINANCE LTD.,321.90,311.55,481.40,269.00
2024,531146,MEDICAMEQ,MEDICAMEN BIOTECH LTD.-$,321.95,313.85,555.95,284.00
1375,523023,SINCLAIR,SINCLAIRS HOTELS LTD.-$,325.40,312.00,363.95,230.00
2240,531719,BHAGCHEM,BHAGIRADHA CHEMICALS & INDUSTRIES LTD.,325.50,320.20,540.00,315.00
2682,532804,TIIL,TECHNOCRAFT INDUSTRIES (INDIA) LTD.,326.70,312.60,581.00,281.00
3632,540679,SMSLIFE,SMS Lifesciences India Ltd,326.95,282.85,636.00,222.05
285,501148,DSINVEST,DALAL STREET INVESTMENTS LTD.,327.10,327.10,372.95,152.00
3765,541556,RITES,RITES Ltd,327.85,314.35,331.00,160.48
2667,532779,TORNTPOWER,TORRENT POWER LTD.,327.95,319.90,332.50,230.45
1460,523708,EIMCOELECO,EIMCO ELECON (INDIA) LTD.,328.00,312.00,449.95,262.50
3518,540065,RBLBANK,RBL Bank Ltd,328.70,315.20,716.55,230.55
2926,533303,BFINVEST,BF INVESTMENT LTD.,328.75,318.00,376.80,168.00
2689,532811,AHLUCONT,AHLUWALIA CONTRACTS (INDIA) LTD.,329.00,304.00,385.00,247.00
2387,532189,ITDC,INDIA TOURISM DEVELOPMENT CORPORATION LTD.,330.75,312.60,419.30,152.15
54,500112,SBIN,STATE BANK OF INDIA,331.90,318.50,373.70,244.35
3086,537291,NATHBIOGEN,Nath Bio-Genes (India) Ltd,333.50,315.00,483.90,306.20
3056,535789,IBULHSGFIN,Indiabulls Housing Finance Ltd,334.35,318.90,919.00,165.95
1445,523618,DREDGECORP,DREDGING CORPORATION OF INDIA LTD.,335.25,324.00,456.70,293.20
2413,532296,GLENMARK,GLENMARK PHARMACEUTICALS LTD.,337.20,328.10,667.00,267.30
2488,532430,BFUTILITIE,BF UTILITIES LTD.-$,337.50,318.50,361.00,145.50
232,500463,AGCNET,AGC Networks Limited,338.15,332.00,338.15,75.05
768,511243,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd,338.85,330.80,348.85,226.35
2948,533452,WEIZFOREX,WEIZMANN FOREX LTD.,339.85,339.85,545.20,240.25
1804,530129,NILE,NILE LTD.,339.95,286.55,377.00,176.00
2889,533221,AHLWEST,ASIAN HOTELS (WEST) LTD.,340.00,322.00,400.00,225.60
2396,532221,SONATSOFTW,SONATA SOFTWARE LTD.,340.50,335.00,363.45,282.50
2535,532527,RKFORGE,RAMKRISHNA FORGINGS LTD.,341.60,325.00,550.00,258.30
657,508814,COSMOFILMS,COSMO FILMS LTD.,341.65,320.00,341.65,161.00
979,513375,CARBORUNIV,CARBORUNDUM UNIVERSAL LTD.,342.05,334.20,415.25,266.40
3232,538964,MERCURYLAB,Mercury Laboratories Ltd,342.30,321.00,348.45,212.00
1247,519552,HERITGFOOD,Heritage Foods Limited,343.90,330.00,570.00,289.90
3321,539254,ADANITRANS,Adani Transmission Ltd,345.00,324.00,365.80,192.00
2492,532440,MPSLTD,MPS LTD.,346.85,330.00,612.00,330.00
2619,532714,KEC,KEC INTERNATIONAL LTD.,348.70,335.90,358.30,229.95
1128,517041,ADORWELD,ADOR WELDING LTD.,349.00,324.75,383.00,272.00
3826,542399,CHALET,Chalet Hotels Ltd,349.70,336.85,395.00,271.00
1345,522195,FRONTSP,FRONTIER SPRINGS LTD.,349.75,315.00,349.75,152.85
1045,514167,GANECOS,GANESHA ECOSPHERE LTD.,350.00,337.00,374.75,229.00
199,500380,JKLAKSHMI,JK LAKSHMI CEMENT LTD.,353.20,342.20,396.20,260.20
3410,539551,NH,Narayana Hrudayalaya Ltd,354.60,344.00,389.00,181.35
3240,539006,PTCIL,PTC Industries Ltd,355.00,340.00,493.90,295.00
1586,524742,CAPPL,CAPLIN POINT LABORATORIES LTD.,355.00,333.00,466.00,236.80
144,500265,MAHSEAMLES,MAHARASHTRA SEAMLESS LTD.,356.00,348.80,512.50,342.00
3085,537259,SUYOG,Suyog Telematics Ltd,357.00,340.00,524.00,199.10
3237,538992,SAPL,SAR Auto Products Ltd,359.00,359.00,390.00,243.00
2414,532300,WOCKPHARMA,WOCKHARDT LTD.,359.90,342.00,470.50,230.00
3631,540678,COCHINSHIP,Cochin Shipyard Ltd,361.10,350.05,491.15,320.15
1411,523367,DCMSHRIRAM,DCM Shriram Limited,361.25,345.35,637.00,310.75
656,508807,ISTLTD,IST LTD.,361.50,361.50,431.00,237.53
1162,517380,IGARASHI,IGARASHI MOTORS INDIA LTD.,367.80,326.85,433.85,171.10
2909,533274,PRESTIGE,PRESTIGE ESTATES PROJECTS LTD.,367.95,358.65,426.15,193.10
1185,517544,CENTUM,CENTUM ELECTRONICS LTD.,369.90,356.00,575.00,340.05
2761,532921,ADANIPORTS,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,372.05,365.95,430.00,316.00
1689,526586,WIMPLAST,WIM PLAST LTD.-$,374.80,364.55,619.00,342.25
2025,531147,ALICON,Alicon Castalloy Limited,376.00,365.00,646.15,331.00
1773,530001,GUJALKALI,GUJARAT ALKALIES & CHEMICALS LTD.,377.70,370.00,595.80,351.75
3517,540064,FRETAIL,Future Retail Ltd,380.00,368.50,489.25,323.25
1520,524342,INDOBORAX,INDO BORAX & CHEMICALS LTD.-$,380.00,355.05,459.00,316.25
2359,532129,HEXAWARE,HEXAWARE TECHNOLOGIES LTD.,380.75,369.70,439.00,320.20
2541,532539,MINDAIND,MINDA INDUSTRIES LTD.-$,381.25,375.85,425.85,263.10
2399,532240,INDNIPPON,INDIA NIPPON ELECTRICALS LTD.,382.25,360.05,481.55,290.00
3512,540047,DBL,Dilip Buildcon Ltd,383.70,371.05,733.85,317.00
3637,540692,APEX,Apex Frozen Foods Ltd,384.00,364.10,444.75,190.10
1426,523445,RIIL,RELIANCE INDUSTRIAL INFRASTRUCTURE LTD.,384.75,371.05,478.70,219.10
946,513010,TATASTLLP,Tata Steel Long Products Ltd,385.45,373.90,677.67,347.35
72,500144,FINCABLES,FINOLEX CABLES LTD.,387.70,378.90,506.75,334.95
3402,539527,CREATIVE,Creative Castings Ltd,388.50,355.00,405.00,303.70
1584,524731,JENBURPH,JENBURKT PHARMACEUTICALS LTD.,389.00,380.00,560.00,376.00
40,500089,DICIND,DIC INDIA LTD.,389.90,373.00,424.00,294.10
627,507836,MCCHRLS-B,MAC CHARLES (INDIA) LTD.,390.00,367.05,451.95,250.05
2941,533393,TCIDEVELOP,TCI DEVELOPERS LTD.,390.00,338.00,437.25,303.65
2567,532638,SHOPERSTOP,SHOPPERS STOP LTD.,390.25,377.10,519.00,338.60
2623,532720,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,391.10,381.55,452.65,285.15
3832,542484,ARVINDFASN,Arvind Fashions Ltd,392.80,386.75,1084.80,304.00
2420,532313,MAHLIFE,MAHINDRA LIFESPACE DEVELOPERS LTD.,393.70,382.20,454.15,351.90
3178,538730,PDSMFL,PDS Multinational Fashions Ltd,393.95,388.00,395.00,233.00
441,505163,ZFSTEERING,Z.F.STEERING GEAR (INDIA) LTD.-$,393.95,375.00,817.00,335.00
3066,536507,FLFL,Future Lifestyle Fashions Ltd,394.50,386.00,502.00,380.75
3472,539874,UJJIVAN,Ujjivan Financial Services Ltd,395.80,383.20,415.40,251.85
2401,532259,APARINDS,APAR INDUSTRIES LTD.,396.60,391.00,702.00,385.00
2823,533033,ISGEC,ISGEC Heavy Engineering Ltd,396.90,388.35,622.00,306.05
2671,532784,SOBHA,Sobha Limited,397.40,371.20,587.95,370.10
2763,532923,RGL,Renaissance Global Ltd,398.00,385.35,408.60,191.45
272,500800,TATAGLOBAL,Tata Global Beverages Limited,400.30,390.65,407.95,181.50
1365,522287,KALPATPOWR,KALPATARU POWER TRANSMISSION LTD.,400.35,383.85,553.50,327.40
475,505590,SVPGLOB,SVP GLOBAL VENTURES LTD.,401.00,385.00,422.00,255.05
2375,532163,SAREGAMA,SAREGAMA INDIA LTD.,401.40,399.75,636.55,302.20
240,500483,TATACOMM,TATA COMMUNICATIONS LTD.,402.95,386.80,465.00,256.88
434,504988,ZWELCAST,WELCAST STEELS LTD.,404.10,372.30,650.00,372.30
3308,539221,SPORTKING,Sportking India Ltd,404.65,366.25,560.00,220.00
3675,540767,NAM-INDIA,Nippon Life India Asset Management Ltd,404.70,392.00,411.85,120.20
3676,540768,MAHLOG,Mahindra Logistics Ltd,405.50,384.00,574.80,325.00
2793,532967,KIRIINDUS,KIRI INDUSTRIES LTD.,406.75,390.00,652.75,350.00
1354,522241,MMFL,M.M.FORGINGS LTD.-$,409.90,401.20,589.90,302.00
589,507438,IFBAGRO,IFB AGRO INDUSTRIES LTD.,414.95,365.95,555.00,241.05
1459,523704,MASTEK,MASTEK LTD.,416.50,403.90,508.50,295.00
668,508941,PANCARBON,PANASONIC CARBON INDIA CO.LTD.-$,417.00,377.00,417.00,270.00
3334,539289,MJCO,Majesco Ltd,419.00,401.10,588.40,364.35
877,512179,SUNTECK,SUNTECK REALTY LTD.,419.00,388.15,532.00,320.00
2514,532485,BLIL,BALMER LAWRIE INVESTMENTS LTD.,419.65,408.60,459.80,372.55
3551,540173,PNBHOUSING,PNB Housing Finance Ltd,422.85,413.70,976.45,371.90
1581,524715,SUNPHARMA,SUN PHARMACEUTICAL INDUSTRIES LTD.,424.55,416.75,484.10,350.40
99,500189,NXTDIGITAL,Nxtdigital Ltd,425.45,397.05,489.00,276.10
82,500164,GODREJIND,GODREJ INDUSTRIES LTD.,426.55,405.50,553.50,377.00
2802,532985,KTKSENSEX,KOTAK SENSEX ETF,429.50,424.00,461.00,363.40
730,509887,SINNAR,SINNAR BIDI UDYOG LTD.,430.00,430.00,430.00,430.00
14,500031,BAJAJELEC,BAJAJ ELECTRICALS LTD.-$,430.90,407.25,573.64,298.95
138,500253,LICHSGFIN,LIC HOUSING FINANCE LTD.,431.05,408.65,586.80,354.00
1993,530999,BALAMINES,BALAJI AMINES LTD.-$,433.40,400.20,539.00,210.00
3065,536493,JK AGRI,JK Agri Genetics Ltd,435.00,409.95,969.15,335.00
2518,532497,RADICO,RADICO KHAITAN LTD.,436.80,418.65,437.00,260.05
3767,541578,VARROC,Varroc Engineering Ltd,438.65,419.90,666.35,380.05
3688,540798,FSC,Future Supply Chain Solutions Ltd,440.00,426.30,700.00,423.20
3790,541974,MANORAMA,Manorama Industries Ltd,442.00,420.00,442.00,188.00
1733,526807,SEAMECLTD,SEAMEC LTD.,442.70,434.90,530.00,281.00
3567,540222,LAURUSLABS,Laurus Labs Ltd,444.05,436.00,460.00,298.00
555,506605,POLYCHEM,POLYCHEM LTD.,445.00,436.00,449.00,256.50
2927,533306,SUMMITSEC,SUMMIT SECURITIES LTD.,445.00,435.00,675.00,381.05
236,500470,TATASTEEL,TATA STEEL LTD.,445.40,432.50,560.35,320.30
2437,532343,TVSMOTOR,TVS MOTOR COMPANY LTD.,447.55,436.95,524.80,340.30
39,500087,CIPLA,CIPLA LTD.,448.55,441.55,585.50,389.55
3900,555555,ICICISENSX,ICICI Prudential Sensex ETF,449.00,440.00,506.00,351.00
3649,540704,MATRIMONY,Matrimony.com Ltd,450.00,450.00,750.00,365.25
539,506390,CLNINDIA,CLARIANT CHEMICALS (INDIA) LTD.,450.00,426.70,478.15,265.10
2855,533158,THANGAMAYL,Thangamayil Jewellery Ltd,452.40,405.00,456.90,261.20
594,507488,GMBREW,G.M.BREWERIES LTD.,452.70,438.00,684.00,335.20
1825,530199,THEMISMED,THEMIS MEDICARE LTD.,455.00,418.00,458.00,139.90
3144,538566,APOLLOTRI,Apollo Tricoat Tubes Ltd,458.50,440.00,474.90,124.00
2380,532175,CYIENT,Cyient Limited,461.55,453.25,692.30,380.00
3728,541153,BANDHANBNK,Bandhan Bank Ltd,463.60,448.80,650.00,421.50
541,506401,DEEPAKNI,DEEPAK NITRITE LTD.-$,465.00,424.30,465.00,211.00
1593,524774,NGLFINE,NGL FINE-CHEM LTD.,465.45,421.00,620.00,385.60
706,509472,CRAVATEX,CRAVATEX LTD.,467.55,467.45,549.75,260.00
2096,531306,DHPIND,DHP INDIA LTD.,469.90,376.00,620.00,376.00
1549,524558,NEULANDLAB,NEULAND LABORATORIES LTD.,472.40,448.50,824.55,380.00
2750,532899,KSCL,KAVERI SEED COMPANY LTD.,472.95,463.50,575.80,376.00
556,506618,PUNJABCHEM,PUNJAB CHEMICALS AND CROP PROTECTION LTD.-$,474.65,453.65,764.00,453.65
559,506655,SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES LTD.,475.70,458.00,505.95,298.35
1878,530441,MAHAN,MAHANIVESH (INDIA) LTD.,476.00,476.00,476.70,415.35
206,500403,SUNDRMFAST,SUNDRAM FASTENERS LTD.,477.15,467.05,593.45,400.00
1614,526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE LTD.,477.95,416.00,779.00,390.00
632,507880,VIPIND,V.I.P.INDUSTRIES LTD.-$,478.80,463.50,519.90,342.00
2251,531761,APOLLOPIPES,Apollo Pipes Ltd,480.00,458.00,521.80,315.00
2844,533138,ASTEC,ASTEC LIFESCIENCES LIMITED,480.00,474.00,562.00,305.00
3849,542665,NEOGEN,Neogen Chemicals Ltd,482.95,450.25,509.00,240.55
2613,532706,INOXLEISUR,INOX LEISURE LTD.,483.00,457.70,486.00,249.25
3535,540133,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,484.00,478.10,537.50,299.70
3734,541179,ISEC,ICICI Securities Ltd,484.30,472.15,498.60,190.90
250,500547,BPCL,BHARAT PETROLEUM CORPORATION LTD.,485.30,470.55,549.70,308.55
471,505533,WESTLIFE,WESTLIFE DEVELOPMENT LTD.,487.00,471.00,499.90,257.20
609,507621,MLKFOOD,MILKFOOD LTD.,488.00,430.00,605.00,241.00
1896,530549,SHILPAMED,SHILPA MEDICARE LTD.,488.20,448.65,490.20,190.80
963,513252,JAYUSH,JAY USHIN LTD.,488.95,464.65,530.00,181.05
148,500271,MFSL,Max Financial Services Ltd,492.10,481.60,567.90,370.00
1760,526951,STYLAMIND,Stylam Industries Limited,492.90,461.05,810.00,413.05
614,507747,TTKHEALTH,TTK HEALTHCARE LTD.-$,494.15,474.55,740.00,420.00
243,500493,BHARATFORG,BHARAT FORGE LTD.,496.35,484.00,547.90,378.00
2528,532514,IGL,INDRAPRASTHA GAS LTD.,498.25,486.05,534.40,271.00
422,504746,INLCM,INDIAN LINK CHAIN MANUFACTURES LTD.,503.50,503.50,667.90,495.00
1337,522108,YUKEN,YUKEN INDIA LTD.-$,504.00,488.00,780.00,425.00
2715,532851,INSECTICID,INSECTICIDES (INDIA) LTD.,504.90,486.10,740.00,392.15
2634,532733,SUNTV,SUN TV NETWORK LTD.,505.50,486.00,649.40,389.40
3674,540762,TIINDIA,Tube Investments of India Ltd,505.60,500.00,549.00,325.00
2659,532768,FIEMIND,FIEM INDUSTRIES LTD.,508.30,473.00,561.45,313.10
83,500165,KANSAINER,KANSAI NEROLAC PAINTS LTD.,508.95,497.85,573.00,372.00
1495,524075,ALBERTDA,ALBERT DAVID LTD.-$,509.40,478.10,568.35,318.00
1473,523792,MAZDALTD,MAZDA LTD.-$,510.00,479.00,531.00,297.00
549,506530,KEMP,KEMP & COMPANY LTD.,512.00,500.00,691.95,500.00
3606,540544,PSPPROJECT,PSP Projects Ltd,514.10,505.00,617.00,379.65
300,501423,SHAILY,SHAILY ENGINEERING PLASTICS LTD.,517.00,505.00,799.95,495.00
764,511196,CANFINHOME,CAN FIN HOMES LTD.,517.55,508.20,519.00,240.40
43,500096,DABUR,DABUR INDIA LTD.,518.00,503.70,523.20,357.10
3917,590043,HARITASEAT,HARITA SEATING SYSTEMS LTD.-$,520.00,495.00,525.20,345.35
2908,533273,OBEROIRLTY,OBEROI REALTY LTD.,520.25,506.00,641.70,451.00
3907,590006,AMRUTANJAN,AMRUTANJAN HEALTH CARE LTD.-$,520.60,500.00,558.70,266.00
3046,535648,JUSTDIAL,JUST DIAL LTD.,520.95,505.55,824.85,464.00
3613,540596,ERIS,Eris Lifesciences Ltd,523.00,452.00,661.95,357.80
462,505368,REVATHI,REVATHI EQUIPMENT LTD.-$,525.30,478.00,525.30,305.20
437,505036,ACGL,AUTOMOBILE CORPORATION OF GOA LTD.-$,530.50,523.05,647.85,441.00
1595,524804,AUROPHARMA,AUROBINDO PHARMA LTD.,532.75,512.25,838.00,389.70
1778,530019,JUBILANT,JUBILANT LIFE SCIENCES LIMITED,534.80,522.15,898.00,392.30
3592,540402,MANAS,Manas Properties Ltd,535.00,535.00,555.00,360.50
247,500520,M&M,MAHINDRA & MAHINDRA LTD.,536.55,520.60,703.80,502.70
1494,524051,POLYPLEX,POLYPLEX CORPORATION LTD.,537.00,519.70,655.00,416.00
415,504605,UNIABEXAL,UNI ABEX ALLOY PRODUCTS LTD.,539.00,487.70,582.85,361.00
2776,532937,KUANTUM,KUANTUM PAPERS LTD.,539.00,523.00,585.00,330.30
1190,517569,KEI,KEI INDUSTRIES LTD.,540.00,530.80,614.70,306.00
613,507717,DHANUKA,DHANUKA AGRITECH LTD.,543.00,522.60,565.70,288.75
433,504973,CHOLAHLDNG,Cholamandalam Financial Holdings Ltd,543.90,534.00,568.20,414.20
121,500233,KAJARIACER,KAJARIA CERAMICS LTD.,544.25,538.00,648.85,442.75
283,500940,FINOLEXIND,FINOLEX INDUSTRIES LTD.,546.50,539.00,635.00,440.00
2538,532531,STAR,Strides Pharma Science Ltd,547.35,525.00,547.35,288.00
2379,532174,ICICIBANK,ICICI BANK LTD.,548.70,536.70,552.40,336.25
492,505726,IFBIND,IFB INDUSTRIES LTD.,550.00,522.35,999.00,522.35
1377,523054,ZBINTXPP,BINAYAK TEX PROCESSORS LTD.,551.00,551.00,661.00,433.00
239,500480,CUMMINSIND,CUMMINS INDIA LTD.,552.25,535.90,799.50,498.05
3667,540743,GODREJAGRO,Godrej Agrovet Ltd,558.45,516.00,597.95,421.70
3022,534804,CARERATING,CARE Ratings Ltd,558.75,523.70,1019.00,444.50
2115,531344,CONCOR,CONTAINER CORPORATION OF INDIA LTD.,566.20,558.00,665.05,460.00
2599,532687,REPRO,REPRO INDIA LTD.,567.00,552.70,740.00,480.30
2496,532454,BHARTIARTL,BHARTI AIRTEL LTD.,567.40,534.50,567.40,272.51
1800,530117,FAIRCHEM,Fairchem Speciality Ltd,569.95,513.00,573.55,362.00
3922,590065,IMPAL,INDIA MOTOR PARTS & ACCESSORIES LTD.,572.00,560.00,714.36,522.93
3787,541956,IRCON,IRCON International Ltd,572.40,530.00,572.40,333.30
495,505744,FMGOETZE,FEDERAL-MOGUL GOETZE (INDIA) LTD.,577.95,565.00,664.90,463.45
3630,540673,SIS,Security and Intelligence Services (India) Ltd,581.05,569.05,587.85,351.20
3681,540777,HDFCLIFE,HDFC Life Insurance Company Ltd,581.25,572.20,646.40,346.15
3878,542812,FLUOROCHEM,Gujarat Fluorochemicals Ltd,582.00,552.75,900.00,405.00
848,511766,MUTHTFN,MUTHOOT CAPITAL SERVICES LTD.,582.70,569.75,945.00,420.00
3597,540425,SHANKARA,Shankara Building Products Ltd,583.00,540.70,583.00,240.00
314,502090,SAGCEM,SAGAR CEMENTS LTD.-$,585.05,525.00,749.40,487.65
3928,590073,WHEELS,WHEELS INDIA LTD.,587.00,575.80,1064.00,548.00
707,509480,BERGEPAINT,BERGER PAINTS INDIA LTD.,587.60,576.70,597.45,284.40
2804,532987,RBL,RANE BRAKE LINING LTD.,588.00,559.50,783.60,423.35
2586,532663,SASKEN,Sasken Technologies Ltd,590.40,575.60,774.00,473.00
3772,541700,TCNSBRANDS,TCNS Clothing Co. Ltd,593.00,560.00,865.20,547.20
3830,542460,ANUP,The Anup Engineering Ltd,593.00,578.00,679.90,351.40
577,506943,JBCHEPHARM,J.B.CHEMICALS & PHARMACEUTICALS LTD.,599.00,580.15,599.00,302.80
446,505216,ALFREDHE,ALFRED HERBERT (INDIA) LTD.,600.60,595.00,705.25,505.05
988,513434,TATAMETALI,TATA METALIKS LTD.,600.80,590.25,704.10,480.85
864,512070,UPL,UPL Limited,601.00,575.50,709.25,498.05
3495,539978,QUESS,Quess Corp Ltd,604.75,584.00,819.85,386.85
20,500040,CENTURYTEX,CENTURY TEXTILES & INDUSTRIES LTD.,607.10,580.00,657.00,321.69
3930,590078,MAITHANALL,MAITHAN ALLOYS LTD.,612.35,585.10,697.50,351.95
176,500330,RAYMOND,RAYMOND LTD.,612.70,592.85,868.80,533.10
3822,542351,GLOSTERLTD,Gloster Ltd,615.45,586.00,1097.00,555.05
931,512573,AVANTI,AVANTI FEEDS LTD.-$,619.80,602.40,769.90,253.00
2407,532281,HCLTECH,HCL TECHNOLOGIES LTD.,623.00,612.45,623.00,497.00
1158,517354,HAVELLS,HAVELLS INDIA LTD.,623.20,609.05,806.90,586.00
1717,526725,SANDESH,SANDESH LTD.,624.45,624.45,849.00,533.60
3470,539871,THYROCARE,Thyrocare Technologies Ltd,628.00,602.90,689.45,406.65
442,505192,SMLISUZU,SML ISUZU LIMITED,629.00,563.00,899.90,501.60
129,500243,KIRLOSIND,Kirloskar Industries Ltd,630.00,622.00,898.50,595.00
513,506076,GRINDWELL,GRINDWELL NORTON LTD.-$,634.90,619.70,699.00,507.05
540,506395,COROMANDEL,COROMANDEL INTERNATIONAL LTD.,636.00,624.50,641.35,336.50
2486,532424,GODREJCP,GODREJ CONSUMER PRODUCTS LTD.,639.00,622.25,771.75,577.00
2767,532927,ECLERX,ECLERX SERVICES LTD.,640.70,612.05,1179.00,381.05
2741,532889,KPRMILL,K.P.R. Mill Limited,641.85,629.70,714.20,521.05
2402,532262,TCIIND,TCI INDUSTRIES LTD.,642.00,642.00,939.00,592.00
109,500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,647.90,639.00,729.00,507.65
3762,541540,SOLARA,Solara Active Pharma Sciences Ltd,648.50,573.65,648.50,275.10
386,504058,NIPPOBATRY,INDO-NATIONAL LTD.,649.65,564.00,742.00,378.00
3499,539984,HUIL,Hindusthan Urban Infrastructure Ltd,651.00,620.30,779.90,505.00
2960,533573,APLLTD,ALEMBIC PHARMACEUTICALS LTD.,651.85,639.00,666.00,435.10
1490,524019,KINGFA,Kingfa Science & Technology (India) Ltd-$,655.65,614.00,770.00,540.00
260,500672,NOVARTIND,NOVARTIS INDIA LTD.,656.00,630.00,780.00,558.00
505,505872,WPIL,WPIL LTD.,660.00,595.05,1000.00,540.00
1376,523025,SAFARIND,SAFARI INDUSTRIES (INDIA) LTD.,663.00,648.05,798.00,481.00
2179,531531,HATSUN,HATSUN AGRO PRODUCT LTD.,663.95,659.30,774.90,547.30
